STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120603,0,278,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120604,0,211,56
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120605,8,189,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120606,0,189,39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120607,0,172,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120608,0,178,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120609,0,189,67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120610,0,217,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120611,229,211,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120612,0,200,67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120613,191,217,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120614,76,172,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120615,130,217,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120616,0,217,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120617,0,150,44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120618,0,156,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120619,0,194,83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120620,15,250,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120621,0,228,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120622,0,250,94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120623,0,256,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120624,0,283,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120625,0,289,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120626,0,350,161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120627,0,289,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120628,0,328,172
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120629,0,333,183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120630,0,339,172
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120701,0,344,161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120702,0,306,172
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120703,25,278,150
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120704,102,294,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120705,376,317,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120706,0,267,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120707,0,272,183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120708,97,317,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120709,64,289,161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120710,0,250,100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120711,0,267,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120712,25,283,156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120713,0,267,106
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120714,3,283,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120715,10,261,33
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120716,0,206,50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120717,102,278,89
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120718,15,222,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120719,15,228,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120720,132,150,128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120721,0,178,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120722,114,239,150
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120723,193,294,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120724,0,289,161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120725,0,294,156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120726,0,289,144
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120727,0,289,156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120728,0,289,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120729,0,256,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120730,0,300,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120731,0,267,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120801,0,250,100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120802,0,228,78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120803,0,217,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120804,0,206,78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120805,33,211,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120806,10,267,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120807,25,283,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120808,0,267,100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120809,20,228,106
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120810,0,222,106
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120811,0,261,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120812,58,306,150
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120813,0,294,94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120814,0,278,78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120815,0,256,94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120816,0,244,144
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120817,122,194,100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120818,160,294,167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120819,104,267,150
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120820,0,261,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120821,0,244,100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120822,0,261,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120823,3,239,106
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120824,0,322,139
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120825,0,328,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120826,0,356,117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120827,0,239,89
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120828,8,278,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120829,0,178,133
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120830,33,250,139
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120831,5,178,111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120901,25,228,122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120902,0,322,67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120903,0,267,78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120904,25,294,178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120905,0,317,200
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120906,0,333,72
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120907,0,283,78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120908,0,311,139
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120909,33,350,161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120910,0,278,133
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120911,20,200,50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120912,0,239,50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120913,0,250,94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120914,0,217,22
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120915,0,-9999,22
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120916,20,100,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120917,10,122,-6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120918,0,128,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120919,0,206,6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120920,0,250,39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120921,0,122,39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120922,25,-9999,33
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120923,0,178,50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120924,46,222,83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120925,330,106,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120926,0,122,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120927,0,72,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120928,0,133,-56
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120929,127,100,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19120930,0,128,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121001,0,206,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121002,0,233,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121003,0,244,33
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121004,0,222,39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121005,0,167,67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121006,28,289,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121007,13,72,-22
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121008,0,189,44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121009,0,228,72
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121010,0,183,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121011,0,111,22
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121012,51,72,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121013,13,150,-28
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121014,0,172,-6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121015,0,211,-6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121016,0,183,6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121017,0,228,17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121018,0,250,17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121019,0,111,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121020,0,128,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121021,0,156,17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121022,0,61,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121023,0,106,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121024,0,156,11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121025,0,167,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121026,0,172,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121027,0,228,11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121028,0,167,61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121029,0,222,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121030,0,61,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121031,0,50,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121101,0,61,-67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121102,0,17,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121103,0,139,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121104,0,117,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121105,0,133,-28
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121106,0,133,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121107,0,167,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121108,0,172,-17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121109,0,167,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121110,0,178,6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121111,0,244,11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121112,0,-22,-33
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121113,0,44,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121114,0,61,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121115,0,128,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121116,0,61,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121117,0,78,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121118,0,117,-56
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121119,0,150,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121120,0,172,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121121,0,139,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121122,0,117,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121123,0,122,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121124,0,17,-122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121125,0,-17,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121126,0,28,-89
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121127,0,6,-100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121128,0,-17,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121129,0,83,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121130,0,61,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121201,0,89,-6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121202,0,61,-189
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121203,0,-28,-183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121204,0,61,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121205,0,61,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121206,33,-106,-222
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121207,0,6,-222
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121208,0,11,-233
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121209,0,-56,-233
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121210,0,94,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121211,0,-11,-222
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121212,0,-150,-233
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121213,0,6,-206
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121214,0,83,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121215,0,11,-56
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121216,0,-11,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121217,43,-33,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121218,0,-50,-106
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121219,0,6,-139
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121220,0,-39,-228
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121221,0,-72,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121222,0,-106,-217
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121223,0,-11,-139
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121224,0,17,-122
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121225,0,17,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121226,0,-11,-178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121227,0,-28,-178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121228,0,50,-144
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121229,0,56,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121230,0,22,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19121231,0,94,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130101,0,39,-61
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130102,0,56,-117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130103,0,-39,-117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130104,0,-39,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130105,0,-44,-244
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130106,0,-200,-283
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130107,0,-178,-283
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130108,0,-117,-244
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130109,0,-39,-239
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130110,0,0,-167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130111,0,-122,-261
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130112,0,-189,-278
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130113,0,-156,-278
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130114,0,-89,-256
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130115,0,-6,-117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130116,0,61,-56
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130117,0,100,-183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130118,18,-122,-261
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130119,0,-67,-261
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130120,0,-156,-272
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130121,0,-61,-278
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130122,0,6,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130123,0,50,-161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130124,0,-100,-194
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130125,0,44,-128
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130126,0,106,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130127,0,-44,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130128,0,22,-183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130129,8,44,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130130,0,44,-100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130131,0,-50,-256
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130201,0,-211,-294
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130202,0,-122,-289
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130203,0,-67,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130204,0,-133,-267
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130205,0,-189,-256
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130206,0,-144,-250
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130207,0,-122,-167
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130208,0,-50,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130209,0,-50,-161
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130210,0,44,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130211,0,-11,-200
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130212,0,-67,-272
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130213,0,-50,-272
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130214,0,11,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130215,0,94,-100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130216,0,6,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130217,0,72,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130218,0,178,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130219,0,50,-67
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130220,0,-50,-150
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130221,0,-44,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130222,25,-56,-117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130223,0,-83,-261
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130224,0,-94,-272
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130225,0,-50,-256
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130226,0,-50,-206
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130227,0,-106,-233
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130228,0,-67,-189
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130301,0,-189,-9999
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130302,0,-217,-306
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130303,0,28,-228
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130304,0,-56,-111
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130305,0,6,-100
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130306,0,-78,-211
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130307,0,6,-206
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130308,0,167,6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130309,25,128,-28
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130310,0,17,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130311,0,128,-17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130312,0,139,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130313,0,39,-78
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130314,5,-72,-178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130315,0,-44,-178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130316,0,-44,-178
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130317,0,-67,-156
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130318,0,56,-94
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130319,0,-22,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130320,0,-78,-211
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130321,10,-106,-206
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130322,0,-72,-194
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130323,0,0,-183
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130324,0,-28,-117
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130325,0,-67,-217
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130326,13,-78,-200
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130327,0,-72,-200
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130328,0,11,-189
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130329,0,128,-83
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130330,0,122,-6
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130331,0,117,-17
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130401,0,133,-39
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130402,0,111,-50
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130403,0,72,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130404,0,33,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130405,0,194,-44
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130406,0,144,-11
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130407,203,100,0
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130408,152,0,-22
GHCND:USW00014946,WATERTOWN REGIONAL AIRPORT SD US,19130409,61,0,-17
